host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T21:28:39.724,0.8826,-0.5483,1.4158,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.843,0.8826,-0.5483,1.4158,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:39.963,0.8826,-0.5483,1.4158,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:40.081,0.8826,-0.5483,1.4158,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:40.200,0.8826,-0.5483,1.4158,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.376,0.8979,-0.5493,1.8525,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.496,0.8979,-0.5493,1.8525,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.615,0.8979,-0.5493,1.8525,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.735,0.9004,-0.5537,1.8821,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.854,0.9004,-0.5537,1.8821,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:50.973,0.8828,-0.6709,1.4094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.092,0.8828,-0.6709,1.4094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.211,0.8828,-0.6709,1.4094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.333,0.8752,-0.5500,1.4363,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.458,0.8752,-0.5500,1.4363,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.577,0.7590,-0.5491,1.4121,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.696,0.7590,-0.5491,1.4121,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:51.815,0.7590,-0.5491,1.4121,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.043,0.7871,-0.5481,1.8838,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.164,0.7871,-0.5481,1.8838,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.283,0.8833,-0.5486,1.2695,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.402,0.8833,-0.5486,1.2695,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.521,0.8833,-0.5486,1.2695,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.640,0.7593,-0.5479,1.4138,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.767,0.7593,-0.5479,1.4138,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:09.886,0.8740,-0.5464,1.4338,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:10.005,0.8740,-0.5464,1.4338,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:10.123,0.8740,-0.5464,1.4338,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:17.894,0.8818,-0.5417,1.9058,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.013,0.8818,-0.5417,1.9058,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.132,0.8818,-0.5417,1.9058,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.251,0.9138,-0.5510,1.8669,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.381,0.9138,-0.5510,1.8669,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.499,0.8835,-0.5488,1.3997,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.618,0.8835,-0.5488,1.3997,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.737,0.8835,-0.5488,1.3997,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.856,0.8757,-0.5483,1.2961,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:18.975,0.8757,-0.5483,1.2961,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:19.096,0.8757,-0.5483,1.2961,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:19.215,0.8831,-0.5486,1.2700,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:19.333,0.8831,-0.5486,1.2700,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:43.845,0.8984,-0.5515,1.8840,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:43.964,0.8984,-0.5515,1.8840,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.083,0.8984,-0.5515,1.8840,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.207,0.9106,-0.5471,1.9094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.327,0.9106,-0.5471,1.9094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.447,0.9106,-0.5471,1.9094,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.565,0.9116,-0.5508,1.8521,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.684,0.9116,-0.5508,1.8521,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.803,0.8833,-0.5496,1.4131,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:44.923,0.8833,-0.5496,1.4131,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:45.045,0.8833,-0.5496,1.4131,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:47.675,0.8999,-0.5535,1.8821,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:47.794,0.8999,-0.5535,1.8821,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:47.914,0.8999,-0.5535,1.8821,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.033,0.7822,-0.5474,1.9011,0.00,0.00,0.00,,,,,cracked
