host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T22:21:31.773,0.0654,0.0083,0.9553,-0.77,-0.42,-1.34,,,,,smooth
2026-07-18T22:21:31.899,0.0396,0.0146,0.9519,-0.65,-1.75,0.73,,,,,smooth
2026-07-18T22:21:32.019,0.0107,0.0068,0.9709,1.64,-0.29,1.15,,,,,smooth
2026-07-18T22:21:32.138,0.0305,0.0049,0.9270,-0.27,0.19,-0.07,,,,,smooth
2026-07-18T22:21:32.257,0.0217,0.0125,0.9177,-0.69,-3.06,1.49,,,,,smooth
2026-07-18T22:21:32.376,0.0503,0.0015,0.9211,0.23,-0.46,0.39,,,,,smooth
2026-07-18T22:21:32.497,0.0337,0.0061,0.9260,0.78,1.53,0.55,,,,,smooth
2026-07-18T22:21:32.616,0.0586,0.0305,0.9431,0.27,-0.42,-1.22,,,,,smooth
2026-07-18T22:21:32.736,0.0415,-0.0344,0.9619,0.29,-0.79,-0.98,,,,,smooth
2026-07-18T22:21:32.855,0.0427,0.0032,0.9277,1.73,3.39,0.10,,,,,smooth
2026-07-18T22:21:32.981,0.0537,0.0066,0.9326,1.98,2.54,0.38,,,,,smooth
2026-07-18T22:21:33.100,0.0168,0.0239,0.9229,1.27,2.01,0.06,,,,,smooth
2026-07-18T22:21:33.220,-0.0344,0.0427,0.9502,1.48,2.18,-2.08,,,,,smooth
2026-07-18T22:21:33.340,0.0154,0.0222,0.9172,1.56,1.92,-0.54,,,,,smooth
2026-07-18T22:21:33.459,0.0137,0.0090,0.9160,1.53,1.89,-0.17,,,,,smooth
2026-07-18T22:21:33.578,0.0256,0.0012,0.9265,0.89,2.13,0.15,,,,,smooth
2026-07-18T22:21:33.699,0.0291,0.0061,0.9207,1.18,2.20,0.21,,,,,smooth
2026-07-18T22:21:33.819,0.0413,-0.0210,0.9187,1.21,1.49,0.47,,,,,smooth
2026-07-18T22:21:33.939,0.0801,-0.0181,0.9468,0.18,0.76,0.20,,,,,smooth
2026-07-18T22:21:34.065,0.0571,0.0110,0.9453,0.59,0.95,0.24,,,,,smooth
2026-07-18T22:21:34.184,0.0479,0.0198,0.9341,0.92,1.47,0.47,,,,,smooth
2026-07-18T22:21:34.303,0.0330,0.0100,0.9231,1.29,1.95,0.42,,,,,smooth
2026-07-18T22:21:34.422,0.0398,0.0034,0.9170,1.24,1.94,0.04,,,,,smooth
2026-07-18T22:21:34.541,0.0417,0.0049,0.9268,1.21,2.09,0.29,,,,,smooth
2026-07-18T22:21:34.660,0.0449,0.0046,0.9343,1.04,2.09,0.44,,,,,smooth
2026-07-18T22:21:34.781,0.0388,-0.0020,0.9531,1.13,1.35,-0.74,,,,,smooth
2026-07-18T22:21:34.902,0.0337,0.0146,0.9167,1.00,2.04,0.01,,,,,smooth
2026-07-18T22:21:35.021,0.0449,0.0098,0.9304,1.27,1.94,0.26,,,,,smooth
2026-07-18T22:21:35.147,0.0352,0.0059,0.9255,0.82,2.22,0.52,,,,,smooth
2026-07-18T22:21:35.266,0.0400,0.0085,0.9307,1.08,1.91,0.18,,,,,smooth
2026-07-18T22:21:35.386,0.0383,0.0071,0.9248,1.17,1.85,0.26,,,,,smooth
2026-07-18T22:21:35.506,0.0166,0.0100,0.9260,1.07,2.17,0.22,,,,,smooth
2026-07-18T22:21:35.626,0.0320,0.0061,0.9346,1.26,1.79,0.16,,,,,smooth
2026-07-18T22:21:35.744,0.0356,0.0100,0.9246,1.11,2.00,0.19,,,,,smooth
2026-07-18T22:21:35.864,0.0408,-0.0005,0.9460,0.73,1.66,0.40,,,,,smooth
2026-07-18T22:21:35.983,0.0427,0.0000,0.9241,1.16,1.81,0.27,,,,,smooth
